Class,Spec,Role,RowIndex,ButtonLabel,TalentString,ImagePath,URL
Rogue,Outlaw,dps,4,Copy Council,CQQAAAAAAAAAAAAAAAAAAAAAAAghHYMmZGzMmZmZMzDMzGPwMzYaZw2MAAAAAAbbjZGzMzMzYmZ2GAAAAGADsBGjGzGgtJswAADA,Images/box_images/rogue_outlaw_04.png,https://www.wowhead.com/guide/classes/rogue/outlaw/talent-builds-pve-dps
Rogue,Outlaw,dps,5,Copy Delves,CQQAAAAAAAAAAAAAAAAAAAAAAAgBMmZGMbzMzMm5BmZjZmZMtMYbGAAAAAwstNzMDzMzMjZmZbAAAAYAA2AjRjZDgJswAgZmZA,Images/box_images/rogue_outlaw_05.png,https://www.wowhead.com/guide/classes/rogue/outlaw/talent-builds-pve-dps
Rogue,Outlaw,dps,6,Copy Raid,CQQAAAAAAAAAAAAAAAAAAAAAAAghHYMGzYmZbmZmx4BMb8AzMzy0ygtZAAAAAA22GzMmZmZmxMzsNAAAAMGAMGGGyAWYhwGDwMDA,Images/box_images/rogue_outlaw_06.png,https://www.wowhead.com/guide/classes/rogue/outlaw/talent-builds-pve-dps
Rogue,Outlaw,dps,7,Copy Mythic+,CQQAAAAAAAAAAAAAAAAAAAAAAAghHYMmZGmxMzMjZegZ24BmZGTLD2mBAAAAAYbbMzYmZmZGzMzyAAAAwYAwYYYIDYhFCbMAzMA,Images/box_images/rogue_outlaw_07.png,https://www.wowhead.com/guide/classes/rogue/outlaw/talent-builds-pve-dps
Rogue,Outlaw,dps,8,Copy Cleave,CQQAAAAAAAAAAAAAAAAAAAAAAAghHYMmZGmxMzMjZegZ24BmZGTLD2mBAAAAAYbbMzYmZmZGzMzyAAAAwYAwYYYIDYhFCbMAzMA,Images/box_images/rogue_outlaw_08.png,https://www.wowhead.com/guide/classes/rogue/outlaw/talent-builds-pve-dps
Rogue,Outlaw,dps,9,Copy Council,CQQAAAAAAAAAAAAAAAAAAAAAAAghHYMmZGmxMzMjZegZ24BmZGTLD2mBAAAAAYbbMzYmZmZGzMzyAAAAwYAwYYYIDYhFCbMAzMA,Images/box_images/rogue_outlaw_09.png,https://www.wowhead.com/guide/classes/rogue/outlaw/talent-builds-pve-dps
Rogue,Outlaw,dps,10,Copy Delves,CQQAAAAAAAAAAAAAAAAAAAAAAAgBMmZGmxMzMjZegZ24BmZGTLD2mBAAAAAMbbzMzwMzMzYmZ2GAAAAGDAGDDDZALsQYjBYmBzA,Images/box_images/rogue_outlaw_10.png,https://www.wowhead.com/guide/classes/rogue/outlaw/talent-builds-pve-dps
Rogue,Subtlety,dps,1,Copy Raid,CUQAAAAAAAAAAAAAAAAAAAAAAAgx2MAAAAAwsMGbTMbbjxMMDegZmZGjZbmZG2mZmZmZGAzsNAAAAMYMMLDMAADTIzCmhZGgZA,Images/box_images/rogue_subtlety_01.png,https://www.wowhead.com/guide/classes/rogue/subtlety/talent-builds-pve-dps
Rogue,Subtlety,dps,2,Copy Mythic+,CUQAAAAAAAAAAAAAAAAAAAAAAAgx2MAAAAAwsMGbTMbLjxMMjxDMzMzYMbzYG2mZmZmZGAzsNAAAAMYMMLDMAglBhMLYGmZAmB,Images/box_images/rogue_subtlety_02.png,https://www.wowhead.com/guide/classes/rogue/subtlety/talent-builds-pve-dps
Rogue,Subtlety,dps,3,Copy Cleave,CUQAAAAAAAAAAAAAAAAAAAAAAAgx2MAAAAAwsMGbTMbbjxMYMegZmZGjZbmZG2mZmZmZGAzsNAAAAMYMMLDMAADTIzCmhZGgZA,Images/box_images/rogue_subtlety_03.png,https://www.wowhead.com/guide/classes/rogue/subtlety/talent-builds-pve-dps
Rogue,Subtlety,dps,4,Copy Council,CUQAAAAAAAAAAAAAAAAAAAAAAAgx2MAAAAAwsMGbTMbLjxMYmxDMzMzYMbzYG2mZmZmZGAzsNAAAAMYMMLDMAglBhMLYGmZAmB,Images/box_images/rogue_subtlety_04.png,https://www.wowhead.com/guide/classes/rogue/subtlety/talent-builds-pve-dps
Rogue,Subtlety,dps,5,Copy Delves,CUQAAAAAAAAAAAAAAAAAAAAAAAgx2MAAAAAwsMGbTMbbjxMMDegZmZGjZbmZG2mZmZmZGAzsNAAAAMYMMLDMAADTIzCmhZGgZA,Images/box_images/rogue_subtlety_05.png,https://www.wowhead.com/guide/classes/rogue/subtlety/talent-builds-pve-dps
Rogue,Subtlety,dps,6,Copy Raid,CUQAAAAAAAAAAAAAAAAAAAAAAAgx2MAAAAAwsMGbTMbbjxMMDegZmZGjZbmZG2mZmZmZGAzsNAAAAMYMgxwwADYRLEbYGwMDmB,Images/box_images/rogue_subtlety_06.png,https://www.wowhead.com/guide/classes/rogue/subtlety/talent-builds-pve-dps
Rogue,Subtlety,dps,7,Copy Mythic+,CUQAAAAAAAAAAAAAAAAAAAAAAAgx2MAAAAAwsMGbTMbLjxMMjxDMzMzYMbzYG2mZmZmZGAzsNAAAAMYMgxwwADYRLEbYGwMDmB,Images/box_images/rogue_subtlety_07.png,https://www.wowhead.com/guide/classes/rogue/subtlety/talent-builds-pve-dps
Rogue,Subtlety,dps,8,Copy Cleave,CUQAAAAAAAAAAAAAAAAAAAAAAAgx2MAAAAAwsMGbTMbbjxMYMegZmZGjZbmZG2mZmZmZGAzsNAAAAMYMgxwwADYRLEbYGwMDmB,Images/box_images/rogue_subtlety_08.png,https://www.wowhead.com/guide/classes/rogue/subtlety/talent-builds-pve-dps
Rogue,Subtlety,dps,9,Copy Council,CUQAAAAAAAAAAAAAAAAAAAAAAAgx2MAAAAAwsMGbTMbLjxMYmxDMzMzYMbzYG2mZmZmZGAzsNAAAAMYMgxwwADYRLEbYGwMDmB,Images/box_images/rogue_subtlety_09.png,https://www.wowhead.com/guide/classes/rogue/subtlety/talent-builds-pve-dps
Rogue,Subtlety,dps,10,Copy Delves,CUQAAAAAAAAAAAAAAAAAAAAAAAgx2MAAAAAwsMGbTMbLjxMMjxDMzMzYMbzYG2mZmZmZGAzsNAAAAMYMgxwwADYRLEbYGwMDmB,Images/box_images/rogue_subtlety_10.png,https://www.wowhead.com/guide/classes/rogue/subtlety/talent-builds-pve-dps
Shaman,Elemental,dps,1,Copy Raid,CYQAAAAAAAAAAAAAAAAAAAAAAAAAAAmZZZmxMzMbLLjxMmZAAAAAbmZDGwAmNmQmFAYWmZmxYbxEmZMWmZmZMsYxYBzMzsAAMAAMMA,Images/box_images/shaman_elemental_01.png,https://www.wowhead.com/guide/classes/shaman/elemental/talent-builds-pve-dps
Shaman,Elemental,dps,2,Copy Mythic+,CYQAAAAAAAAAAAAAAAAAAAAAAAAAAAmZZZmxMzMbLLjxMMDAAAAYxMbwAGwsxEysAAzyMzMGbLmwMjxyMzMjhFLGLDjZmFAgBAghB,Images/box_images/shaman_elemental_02.png,https://www.wowhead.com/guide/classes/shaman/elemental/talent-builds-pve-dps
Shaman,Elemental,dps,3,Copy Cleave,CYQAAAAAAAAAAAAAAAAAAAAAAAAAAAmZZZmxMzMbLLjxMmZAAAAAbmZDGwAmNmQmFAYWmZmxYbxEmZMWmZmZMsYxYBzMzsAAMAAMMA,Images/box_images/shaman_elemental_03.png,https://www.wowhead.com/guide/classes/shaman/elemental/talent-builds-pve-dps
Shaman,Elemental,dps,4,Copy Council,CYQAAAAAAAAAAAAAAAAAAAAAAAAAAAmZZZmxMzMbLLjxMmZAAAAAbmZDGwAmNmQmFAYWmZmxYbxEmZMWmZmZMsYxYBzMzsAAMAAMMA,Images/box_images/shaman_elemental_04.png,https://www.wowhead.com/guide/classes/shaman/elemental/talent-builds-pve-dps
Shaman,Elemental,dps,5,Copy Delves,CYQAAAAAAAAAAAAAAAAAAAAAAAAAAAmZZZmxMzMbLLjxMmZAAAAAbmZDGwAmNmQmFAYWmZmxYbxEmZMWmZmZMsYxYBzMzsAAMAAMMA,Images/box_images/shaman_elemental_05.png,https://www.wowhead.com/guide/classes/shaman/elemental/talent-builds-pve-dps
Shaman,Elemental,dps,6,Copy Raid,CYQAAAAAAAAAAAAAAAAAAAAAAAAAAAmZZZmxMzMbLLjxMmZAAAAAAmxwGAmRoxGAMLzMzYstYCzMGLzMzMGWsYsgZmZWAAGAzMwwA,Images/box_images/shaman_elemental_06.png,https://www.wowhead.com/guide/classes/shaman/elemental/talent-builds-pve-dps
Shaman,Elemental,dps,7,Copy Mythic+,CYQAAAAAAAAAAAAAAAAAAAAAAAAAAAmZZZmxMzMbLLjxMMDAAAAAwMG2AwMCN2AgZZmZGjtFTYmxYZmZmxwiFjlhxMzCAwAYmBGG,Images/box_images/shaman_elemental_07.png,https://www.wowhead.com/guide/classes/shaman/elemental/talent-builds-pve-dps
Shaman,Elemental,dps,8,Copy Cleave,CYQAAAAAAAAAAAAAAAAAAAAAAAAAAAmZZZmxMzMbLLjxMmZAAAAAAmxwGAmRoxGAMLzMzYstYCzMGLzMzMGWsYsgZmZWAAGAzMwwA,Images/box_images/shaman_elemental_08.png,https://www.wowhead.com/guide/classes/shaman/elemental/talent-builds-pve-dps
Shaman,Elemental,dps,9,Copy Council,CYQAAAAAAAAAAAAAAAAAAAAAAAAAAAmZZZmxMzMbLLjxMmZAAAAAAmxwGAmRoxGAMLzMzYstYCzMGLzMzMGWsYsgZmZWAAGAzMwwA,Images/box_images/shaman_elemental_09.png,https://www.wowhead.com/guide/classes/shaman/elemental/talent-builds-pve-dps
Shaman,Elemental,dps,10,Copy Delves,CYQAAAAAAAAAAAAAAAAAAAAAAAAAAAmZZZmxMzMbLLjxMmZAAAAAAmxwGAmRoxGAMLzMzYstYCzMGLzMzMGWsYsgZmZWAAGAzMwwA,Images/box_images/shaman_elemental_10.png,https://www.wowhead.com/guide/classes/shaman/elemental/talent-builds-pve-dps
Shaman,Enhancement,dps,1,Copy Raid,CcQAAAAAAAAAAAAAAAAAAAAAAMzMzYmZmZmZmhZGDAAAAAAAAgNAMjhNCYGQDWAYWmxMzYZZGYmZjlZmZGGYGAgZYMzwIwMDgB,Images/box_images/shaman_enhancement_01.png,https://www.wowhead.com/guide/classes/shaman/enhancement/talent-builds-pve-dps
Shaman,Enhancement,dps,2,Copy Mythic+,CcQAAAAAAAAAAAAAAAAAAAAAAMzMzYMzMzMzMMzMDAAAAAAAAgNAMjhNCYGQDWAYWmxMGLLzAzMYZmZmZMwMAAGGzMMCMzgBD,Images/box_images/shaman_enhancement_02.png,https://www.wowhead.com/guide/classes/shaman/enhancement/talent-builds-pve-dps
Shaman,Enhancement,dps,3,Copy Cleave,CcQAAAAAAAAAAAAAAAAAAAAAAMzMzYmZmZmZmhZGDAAAAAAAAgNAMjhNCYGQDWAYWmxMzYZZGYmZjlZmZGGYGAgZYMzwIwMDgB,Images/box_images/shaman_enhancement_03.png,https://www.wowhead.com/guide/classes/shaman/enhancement/talent-builds-pve-dps
Shaman,Enhancement,dps,4,Copy Delves,CcQAAAAAAAAAAAAAAAAAAAAAAMzMzYMzMzMzMMzMDAAAAAAAAgNAMjhNCYGQDWAYWmxMGLLzAzMYxMzMjBmBAwwYmhZCMzgBD,Images/box_images/shaman_enhancement_04.png,https://www.wowhead.com/guide/classes/shaman/enhancement/talent-builds-pve-dps
Shaman,Enhancement,dps,5,Copy Raid,CcQAAAAAAAAAAAAAAAAAAAAAAMzMzMzMzMzMzMmZGzAAAAAAAAAALAYG0YbAMC2AwyMmxYZZGYmZjlZmZGGGzAAYYYYGxMDAMA,Images/box_images/shaman_enhancement_05.png,https://www.wowhead.com/guide/classes/shaman/enhancement/talent-builds-pve-dps
Shaman,Enhancement,dps,6,Copy Mythic+,CcQAAAAAAAAAAAAAAAAAAAAAAMzMzMjZMzMzMzMzYGAAAAAAAAAYBAzgGbDgRwGAzyMmxYZxAzMbsMjZmBGzAAAjZYmJmZAGMA,Images/box_images/shaman_enhancement_06.png,https://www.wowhead.com/guide/classes/shaman/enhancement/talent-builds-pve-dps
Shaman,Enhancement,dps,7,Copy Cleave,CcQAAAAAAAAAAAAAAAAAAAAAAMzMzMzMzMzMzMmZGzAAAAAAAAAALAYG0YbAMC2AwyMmxYZZGYmZjlZmZGGGzAAAjZYGxMDAMA,Images/box_images/shaman_enhancement_07.png,https://www.wowhead.com/guide/classes/shaman/enhancement/talent-builds-pve-dps
Shaman,Enhancement,dps,8,Copy Delves,CcQAAAAAAAAAAAAAAAAAAAAAAMzMzMzMzMzMzMmZGzAAAAAAAAAALAYG0YbAMC2AYWmxMGLLzAzMYxMzMjBmBAAGzwMiZGAYA,Images/box_images/shaman_enhancement_08.png,https://www.wowhead.com/guide/classes/shaman/enhancement/talent-builds-pve-dps
Shaman,Restoration,healer,1,Copy Raid,CgQAAAAAAAAAAAAAAAAAAAAAAAAAAgBAAAAjZmxy2MMjxMzMzwgxCMABzCTgxixYgtxYmmtlZGmxswixMjZYWGAAAYmZAwMDzMA,Images/box_images/shaman_restoration_01.png,https://www.wowhead.com/guide/classes/shaman/restoration/talent-builds-pve-healer
Shaman,Restoration,healer,2,Copy Mythic+,CgQAAAAAAAAAAAAAAAAAAAAAAAAAAgBAAAAjZMW2mhZmZmZmxwgxCMABzCTgxCmZwsNzY0stMzwMmFWMmZMYWGAAMAzMDAmZYmB,Images/box_images/shaman_restoration_02.png,https://www.wowhead.com/guide/classes/shaman/restoration/talent-builds-pve-healer
Shaman,Restoration,healer,3,Copy Delves,CgQAAAAAAAAAAAAAAAAAAAAAAAAAAgBAAAAjZmxy2MMzMzMzMmxgxCMABzCTgxCmZgtZmZ0stMzgZGsMjZGzwsAAADwMzAgZGGA,Images/box_images/shaman_restoration_03.png,https://www.wowhead.com/guide/classes/shaman/restoration/talent-builds-pve-healer
Shaman,Restoration,healer,4,Copy Raid,CgQAAAAAAAAAAAAAAAAAAAAAAAAAAgBAAAAjZmZZbZGzMGzMjZYYBAzgGbDIDYjhxM2GjZa2WmZYGzCLGzMmhZZAAgBMzMYmBgxA,Images/box_images/shaman_restoration_04.png,https://www.wowhead.com/guide/classes/shaman/restoration/talent-builds-pve-healer
Shaman,Restoration,healer,5,Copy Mythic+,CgQAAAAAAAAAAAAAAAAAAAAAAAAAAgBAAAAjZMLbLzMzMzYmBDDgFwYTjtBkZgNGGzMbzMGNbLzMMjZhFjZGDmlBAAzAmZGYGAGD,Images/box_images/shaman_restoration_05.png,https://www.wowhead.com/guide/classes/shaman/restoration/talent-builds-pve-healer
Shaman,Restoration,healer,6,Copy Delves,CgQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYMzMLLbzMzYmZmZGzYYBAzgGbDIDYjxMw2MzMa2WmZwMDWmxMjZYWAAgBYmZwMDADA,Images/box_images/shaman_restoration_06.png,https://www.wowhead.com/guide/classes/shaman/restoration/talent-builds-pve-healer
Warlock,Affliction,dps,1,Copy Raid,CkQAAAAAAAAAAAAAAAAAAAAAAgZMzoZjhZmxsMAAAzMLzmZmNzAAWgBGGNMgMLglBAAgZAAAzAmZmZMDMzMzMjBzMzMAgZA,Images/box_images/warlock_affliction_01.png,https://www.wowhead.com/guide/classes/warlock/affliction/talent-builds-pve-dps
Warlock,Affliction,dps,2,Copy Mythic+,CkQAAAAAAAAAAAAAAAAAAAAAAghZGNbmx2MzYWGAAwMzsMbzMz2YAALwADjGGQmFwyAAAgBAAMDGzwMbzMmBzMzMGmZmBAYA,Images/box_images/warlock_affliction_02.png,https://www.wowhead.com/guide/classes/warlock/affliction/talent-builds-pve-dps
Warlock,Affliction,dps,3,Copy Cleave,CkQAAAAAAAAAAAAAAAAAAAAAAgZMzoZjhZmxsMAAgZmZxmZmFzAAWgBGGNMgMLglBAAgZAAAzAmZmZMgZmZmZmBzMzMAgZA,Images/box_images/warlock_affliction_03.png,https://www.wowhead.com/guide/classes/warlock/affliction/talent-builds-pve-dps
Warlock,Affliction,dps,4,Copy Delves,CkQAAAAAAAAAAAAAAAAAAAAAAghZGNbmx2MzYWGAAwMzsMbzMz2YAALwADjGGQmFwyAAAgBAAMDGzwMbzMmBzMzMGmZmBAYA,Images/box_images/warlock_affliction_04.png,https://www.wowhead.com/guide/classes/warlock/affliction/talent-builds-pve-dps
Warlock,Affliction,dps,5,Copy Raid,CkQAAAAAAAAAAAAAAAAAAAAAAgZMzoZjhZmxsMAAgZmZxmZmNzAAjllBGwEMDbBG2GAAAmBAAAYmZmxAmZmZmZGMzMzAAmB,Images/box_images/warlock_affliction_05.png,https://www.wowhead.com/guide/classes/warlock/affliction/talent-builds-pve-dps
Warlock,Affliction,dps,6,Copy Mythic+,CkQAAAAAAAAAAAAAAAAAAAAAAghZGNbmx2MzYWGAAwMzsMbzMz2YAAWWGYATwMIww2AAAgBAAgZGzwMbzMmBzMzMGmZmBAYA,Images/box_images/warlock_affliction_06.png,https://www.wowhead.com/guide/classes/warlock/affliction/talent-builds-pve-dps
Warlock,Affliction,dps,7,Copy Cleave,CkQAAAAAAAAAAAAAAAAAAAAAAgZMzoZjhZmxsMAAgZmZxmZmFzAAssMwAmgZYLww2AAAwMAAAYYmZmxAmZmZmZGMzMzAAmB,Images/box_images/warlock_affliction_07.png,https://www.wowhead.com/guide/classes/warlock/affliction/talent-builds-pve-dps
Warlock,Affliction,dps,8,Copy Delves,CkQAAAAAAAAAAAAAAAAAAAAAAghZGNbmx2MzYWGAAwMzsMbzMz2YAAWWGYATwMIww2AAAgBAAgZGzwMbzMmBzMzMGmZmBAYA,Images/box_images/warlock_affliction_08.png,https://www.wowhead.com/guide/classes/warlock/affliction/talent-builds-pve-dps
Warlock,Demonology,dps,1,Copy Raid,CoQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlBAAAAAAAMmBAgtRb0wiZmZsMLzMzwAAzMmZmZmBYMjZGAAgxMzMGGMjBA,Images/box_images/warlock_demonology_01.png,https://www.wowhead.com/guide/classes/warlock/demonology/talent-builds-pve-dps
Warlock,Demonology,dps,2,Copy Mythic+,CoQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlBAAAAAAAMmBAgtRb0wixMjlxMmZMAwMzMMzMDwYGzMAAAjZmZMGsNzMA,Images/box_images/warlock_demonology_02.png,https://www.wowhead.com/guide/classes/warlock/demonology/talent-builds-pve-dps
Warlock,Demonology,dps,3,Copy Cleave,CoQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlBAAAAAAAMmBAgtRb0wixMjlZbGzwAAzMzYmZmBYMjZGAAgxMzMGD2mxAA,Images/box_images/warlock_demonology_03.png,https://www.wowhead.com/guide/classes/warlock/demonology/talent-builds-pve-dps
Warlock,Demonology,dps,4,Copy Delves,CoQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlBAAAAAAAMmBAgtRb0wixMjlxMmZMAwMzMMzMDwYGzMAAAjZmZMGsNzMA,Images/box_images/warlock_demonology_04.png,https://www.wowhead.com/guide/classes/warlock/demonology/talent-builds-pve-dps
Warlock,Demonology,dps,5,Copy Raid,CoQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlBAAAAAAYsZgBAMDbhM2MzMjlZZmZGGAYmxMzMAmZMjZGAAgxMzMGGMjBA,Images/box_images/warlock_demonology_05.png,https://www.wowhead.com/guide/classes/warlock/demonology/talent-builds-pve-dps
Warlock,Demonology,dps,6,Copy Mythic+,CoQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlBAAAAAAYsZgBAMDbhM2MmZsMmxMjBAmZmhZAMzYGzMAAAjZmZMGsNzMA,Images/box_images/warlock_demonology_06.png,https://www.wowhead.com/guide/classes/warlock/demonology/talent-builds-pve-dps
Warlock,Demonology,dps,7,Copy Cleave,CoQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlBAAAAAAYsZgBAMDbhM2MmZsMbzYGGAYmZGzMAmZMjZGAAgxMzMGD2mxAA,Images/box_images/warlock_demonology_07.png,https://www.wowhead.com/guide/classes/warlock/demonology/talent-builds-pve-dps
Warlock,Demonology,dps,8,Copy Delves,CoQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlBAAAAAAYsZgBAMDbhM2MmZsMmxMjBAmZmhZAMzYGzMAAAjZmZMGsNzMA,Images/box_images/warlock_demonology_08.png,https://www.wowhead.com/guide/classes/warlock/demonology/talent-builds-pve-dps
Warlock,Destruction,dps,1,Copy Raid,CsQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlZhZmZZmZsYGAAMmxMzsAGzAIgthFaswAAADwMAwMDwYGjBAAgZmZGAAmB,Images/box_images/warlock_destruction_01.png,https://www.wowhead.com/guide/classes/warlock/destruction/talent-builds-pve-dps
Warlock,Destruction,dps,2,Copy Mythic+,CsQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbM2MzYWmNMzsMzMLLzMAAgZMzMLgxMACYbYhGLMAAwAmBAMzAMmxMDAAAzMzAAgZA,Images/box_images/warlock_destruction_02.png,https://www.wowhead.com/guide/classes/warlock/destruction/talent-builds-pve-dps
Warlock,Destruction,dps,3,Copy Cleave,CsQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlZZMzMLzMz2iZAAAzYmZWAjZAEw2wCNWYAAgBwAAzMAjZMGAAAmZmZAAYG,Images/box_images/warlock_destruction_03.png,https://www.wowhead.com/guide/classes/warlock/destruction/talent-builds-pve-dps
Warlock,Destruction,dps,4,Copy Council,CsQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbM2MzYWmNMzsMzMLLzMAAgZMzMLgxMACYbYhGLMAAwAmBAMzAMmxMDAAAzMzAAgZA,Images/box_images/warlock_destruction_04.png,https://www.wowhead.com/guide/classes/warlock/destruction/talent-builds-pve-dps
Warlock,Destruction,dps,5,Copy Delves,CsQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlZZMzMLzMz2iZAAAzYmZWAjZAEw2wCNWYAAgBwAAzMAjZMGAAAmZmZAAYG,Images/box_images/warlock_destruction_05.png,https://www.wowhead.com/guide/classes/warlock/destruction/talent-builds-pve-dps
Warlock,Destruction,dps,6,Copy Raid,CsQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlZhZmZZmZsYGAAMmxMzsAMgFjGGAzWsxAAADwMAAmZwYGjBAAgZmZGAAmB,Images/box_images/warlock_destruction_06.png,https://www.wowhead.com/guide/classes/warlock/destruction/talent-builds-pve-dps
Warlock,Destruction,dps,7,Copy Mythic+,CsQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbM2MzYWmNDzsMzYZxMAAAz2MzsAMgFjGGAzWsxAAAzYYGAAmZwYGzMAAAMzMDAAmB,Images/box_images/warlock_destruction_07.png,https://www.wowhead.com/guide/classes/warlock/destruction/talent-builds-pve-dps
Warlock,Destruction,dps,8,Copy Cleave,CsQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlZZMzMLzMz2iZAAwYGzMzCwAWMaYAMbxGDAAMAAAYmBjZMGAAAmZmZAAYG,Images/box_images/warlock_destruction_08.png,https://www.wowhead.com/guide/classes/warlock/destruction/talent-builds-pve-dps
Warlock,Destruction,dps,9,Copy Council,CsQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbM2MzYWmNDzsMzYZxMAAAz2MzsAMgFjGGAzWsxAAAzYYGAAmZwYGzMAAAMzMDAAmB,Images/box_images/warlock_destruction_09.png,https://www.wowhead.com/guide/classes/warlock/destruction/talent-builds-pve-dps
Warlock,Destruction,dps,10,Copy Delves,CsQAAAAAAAAAAAAAAAAAAAAAAwMjZGNbMMzMmlZZMzMLzMz2iZAAwYGzMzCwAWMaYAMbxGDAAMAAAYmBjZMGAAAmZmZAAYG,Images/box_images/warlock_destruction_10.png,https://www.wowhead.com/guide/classes/warlock/destruction/talent-builds-pve-dps
Warrior,Arms,dps,1,Copy Raid ST,CcEAAAAAAAAAAAAAAAAAAAAAAAzMzsMzYmZAAAAMMNMGGWmZmZGMmZAAAAAMzyMDIjhtBWADAmQmBbgZGMbjhlZWGgZGAGGA,Images/box_images/warrior_arms_01.png,https://www.wowhead.com/guide/classes/warrior/arms/talent-builds-pve-dps
Warrior,Arms,dps,2,Copy Raid MT,CcEAAAAAAAAAAAAAAAAAAAAAAAzMzsMzYmZAAAAMMNMGGWmZmZGMmZAAAAAMWmZgtMG2GYBMAYCZGsBmZwsNGWmZbAmZAYYA,Images/box_images/warrior_arms_02.png,https://www.wowhead.com/guide/classes/warrior/arms/talent-builds-pve-dps
Warrior,Arms,dps,3,Copy Mythic+,CcEAAAAAAAAAAAAAAAAAAAAAAgZmZmFzYGzAAAAMMNMGGbmxMzYmxMDAAAAgxiZgtMYbbgFwAmBhMD2AzMYMDz2MbDgZAYMD,Images/box_images/warrior_arms_03.png,https://www.wowhead.com/guide/classes/warrior/arms/talent-builds-pve-dps
Warrior,Arms,dps,4,Copy Delving,CcEAAAAAAAAAAAAAAAAAAAAAAgZmZmFzYGzAAAAMMNMGGbmxMzYmxMDAAAAgxiZgtMYbbgFwAmBhMD2AzMYMDz2MbDgZAYMD,Images/box_images/warrior_arms_04.png,https://www.wowhead.com/guide/classes/warrior/arms/talent-builds-pve-dps
Warrior,Arms,dps,5,Copy ST Raid,CcEAAAAAAAAAAAAAAAAAAAAAAAzMzsMzMzMDAAAghphBGWmZmZGMmZAAAAAMMzAyMAmxwGAmRoxgFwMjNz2ALzsMYmBAMMA,Images/box_images/warrior_arms_05.png,https://www.wowhead.com/guide/classes/warrior/arms/talent-builds-pve-dps
Warrior,Arms,dps,6,Copy MT Raid,CcEAAAAAAAAAAAAAAAAAAAAAAAzMzsMzMzMDAAAghphBGWmZmZGMmZAAAAAMMzAbZGAzYYDAzI0YwCYmxmZbglZ2GMzAAGA,Images/box_images/warrior_arms_06.png,https://www.wowhead.com/guide/classes/warrior/arms/talent-builds-pve-dps
Warrior,Arms,dps,7,Copy Mythic+,CcEAAAAAAAAAAAAAAAAAAAAAAgZmxsMzMzYGAAAghphxwMWmxMzYGmZAAAAAM2MDIDAzYYBAzI0YwCwMY2GMbzsNYmBAMmB,Images/box_images/warrior_arms_07.png,https://www.wowhead.com/guide/classes/warrior/arms/talent-builds-pve-dps
Warrior,Arms,dps,8,Copy Delving,CcEAAAAAAAAAAAAAAAAAAAAAAgZmxsMzMzYGAAAghphxwMWmxMzYGmZAAAAAM2MDIDAzYYBAzI0YwCwMY2GMbzsNYmBAMmB,Images/box_images/warrior_arms_08.png,https://www.wowhead.com/guide/classes/warrior/arms/talent-builds-pve-dps
Warrior,Fury,dps,1,Copy Raid ST,CgEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAgGDDmZ2MzMzMDjZmZGzMzsMjZmZmZxYmBAAihtBWATAMBmhNgZGGGAAMzwYMMMA,Images/box_images/warrior_fury_01.png,https://www.wowhead.com/guide/classes/warrior/fury/talent-builds-pve-dps
Warrior,Fury,dps,2,Copy Raid MT,CgEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAgGDDmZ2MzMzMDjZmZGzYmlZMzMzMbmZmBAAihtBWATAMBmhNgZGGGAAMzwYMMMA,Images/box_images/warrior_fury_02.png,https://www.wowhead.com/guide/classes/warrior/fury/talent-builds-pve-dps
Warrior,Fury,dps,3,Copy Mythic+,CgEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAgGDjhZ2MzMzMjZMzMzYGzsMjxMzMbmZmBAAihtBWATAMBmhNgZGGGAAMzwYmBMA,Images/box_images/warrior_fury_03.png,https://www.wowhead.com/guide/classes/warrior/fury/talent-builds-pve-dps
Warrior,Fury,dps,4,Copy Delving,CgEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAgGDjhZ2MzMzMjZMzMzYGzsMjxMzMbmZmBAAihtBWATAMBmhNgZGGGAAMzwYmBMA,Images/box_images/warrior_fury_04.png,https://www.wowhead.com/guide/classes/warrior/fury/talent-builds-pve-dps
